TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-05 00:46:05,1767573965826,progresslms-backend.vercel.app/api/v1/academic-term,OPTIONS,,204,ljbtc-1767573965663-6d15c7e2abef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/academic-term [32m204[0m 0.274 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965663,progresslms-backend.vercel.app/api/v1/academic-term,OPTIONS,,204,ljbtc-1767573965663-6d15c7e2abef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,7,iad1,280,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWJY8JRFTEGZ8DR3PJW4P,62BbQpkG1PJS,1
2026-01-05 00:46:05,1767573965777,progresslms-backend.vercel.app/api/v1/academic-years,OPTIONS,,204,h8wxj-1767573965663-aa31b1f1d437,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/academic-years Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965777,progresslms-backend.vercel.app/api/v1/academic-years,OPTIONS,,204,h8wxj-1767573965663-aa31b1f1d437,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/academic-years [32m204[0m 0.292 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965663,progresslms-backend.vercel.app/api/v1/academic-years,OPTIONS,,204,h8wxj-1767573965663-aa31b1f1d437,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,8,iad1,280,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWJY4JCWZTNZTPBKTVF9A,62BbQpkG1PJS,1
2026-01-05 00:46:05,1767573965789,progresslms-backend.vercel.app/api/v1/class-levels,OPTIONS,,204,fhdr9-1767573965663-71b8dd457a7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/class-levels Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965789,progresslms-backend.vercel.app/api/v1/class-levels,OPTIONS,,204,fhdr9-1767573965663-71b8dd457a7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/class-levels [32m204[0m 0.730 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965663,progresslms-backend.vercel.app/api/v1/class-levels,OPTIONS,,204,fhdr9-1767573965663-71b8dd457a7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,17,iad1,280,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWJY236YT0D8SM8NXYTTV,62BbQpkG1PJS,1
2026-01-05 00:46:05,1767573965813,progresslms-backend.vercel.app/api/v1/students,OPTIONS,,204,wk4p2-1767573965660-ccff409ff432,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/students Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965813,progresslms-backend.vercel.app/api/v1/students,OPTIONS,,204,wk4p2-1767573965660-ccff409ff432,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/students [32m204[0m 0.306 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:05,1767573965660,progresslms-backend.vercel.app/api/v1/students,OPTIONS,,204,wk4p2-1767573965660-ccff409ff432,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,42,iad1,275,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWJY15K1JQD4P7T1SFA2V,rMeHpJBTeS3z,1
2026-01-05 00:46:03,1767573963945,progresslms-backend.vercel.app/api/v1/teachers,GET,,404,kdtkd-1767573963826-cb7ec625d0e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/teachers Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:03,1767573963946,progresslms-backend.vercel.app/api/v1/teachers,GET,,404,kdtkd-1767573963826-cb7ec625d0e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/teachers,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:03,1767573963947,progresslms-backend.vercel.app/api/v1/teachers,GET,,404,kdtkd-1767573963826-cb7ec625d0e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/teachers [33m404[0m 1.147 ms - 55[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:03,1767573963826,progresslms-backend.vercel.app/api/v1/teachers,GET,,404,kdtkd-1767573963826-cb7ec625d0e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,12,iad1,275,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWH4NS5JGYMCTKMXVX0CY,rMeHpJBTeS3z,1
2026-01-05 00:46:03,1767573963826,progresslms-backend.vercel.app/api/v1/teachers,GET,,404,kdtkd-1767573963826-cb7ec625d0e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,217,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:03,1767573963622,progresslms-backend.vercel.app/api/v1/teachers,OPTIONS,,204,kdtkd-1767573963478-ec0fe4956d3f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/teachers Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:03,1767573963626,progresslms-backend.vercel.app/api/v1/teachers,OPTIONS,,204,kdtkd-1767573963478-ec0fe4956d3f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/teachers [32m204[0m 2.955 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:03,1767573963478,progresslms-backend.vercel.app/api/v1/teachers,OPTIONS,,204,kdtkd-1767573963478-ec0fe4956d3f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,64,iad1,288,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWGST2Y0470TFHT561SX9,rMeHpJBTeS3z,1
2026-01-05 00:46:00,1767573960183,progresslms-backend.vercel.app/api/v1/academic-years,GET,,404,wrp6p-1767573960063-8f58450475fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/academic-years Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:00,1767573960183,progresslms-backend.vercel.app/api/v1/academic-years,GET,,404,wrp6p-1767573960063-8f58450475fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/academic-years,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:00,1767573960184,progresslms-backend.vercel.app/api/v1/academic-years,GET,,404,wrp6p-1767573960063-8f58450475fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/academic-years [33m404[0m 1.060 ms - 61[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:00,1767573960063,progresslms-backend.vercel.app/api/v1/academic-years,GET,,404,wrp6p-1767573960063-8f58450475fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,16,iad1,288,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWDF2TBRMXTK67Z1T2SK0,rMeHpJBTeS3z,1
2026-01-05 00:46:00,1767573960063,progresslms-backend.vercel.app/api/v1/academic-years,GET,,404,wrp6p-1767573960063-8f58450475fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,220,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:59,1767573959924,progresslms-backend.vercel.app/api/v1/academic-years,OPTIONS,,204,wrp6p-1767573959798-7c9d1dcae8a8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/academic-years Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:59,1767573959925,progresslms-backend.vercel.app/api/v1/academic-years,OPTIONS,,204,wrp6p-1767573959798-7c9d1dcae8a8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/academic-years [32m204[0m 0.474 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:59,1767573959798,progresslms-backend.vercel.app/api/v1/academic-years,OPTIONS,,204,wrp6p-1767573959798-7c9d1dcae8a8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,17,iad1,287,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWD6W4584AX8CPP9B6T3M,rMeHpJBTeS3z,1
2026-01-05 00:45:56,1767573956661,progresslms-backend.vercel.app/api/v1/courses,GET,,404,wrp6p-1767573956535-45bb040f0e8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/courses Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:56,1767573956661,progresslms-backend.vercel.app/api/v1/courses,GET,,404,wrp6p-1767573956535-45bb040f0e8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/courses,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:56,1767573956664,progresslms-backend.vercel.app/api/v1/courses,GET,,404,wrp6p-1767573956535-45bb040f0e8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/courses [33m404[0m 1.871 ms - 54[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:56,1767573956535,progresslms-backend.vercel.app/api/v1/courses,GET,,404,wrp6p-1767573956535-45bb040f0e8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,9,iad1,287,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWA14WRSBYDWTB8P0FAQK,rMeHpJBTeS3z,1
2026-01-05 00:45:56,1767573956535,progresslms-backend.vercel.app/api/v1/courses,GET,,404,wrp6p-1767573956535-45bb040f0e8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,225,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[NotificationListener] Registered handlers,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[EventBus] All listeners initialized,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[APP] Uploads directory not found; skipping static /uploads route,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[ROUTES] Starting route initialization...,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[fileUpload] Serverless runtime detected – uploads keep working in memory storage,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,"Error during route initialization: require() of ES Module /var/task/backend/node_modules/@react-pdf/renderer/lib/react-pdf.js from /var/task/backend/services/documentGenerator/index.js not supported.Instead change the require of react-pdf.js in /var/task/backend/services/documentGenerator/index.js to a dynamic import() which is available in all CommonJS modules.",prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955920,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,"Error [ERR_REQUIRE_ESM]: require() of ES Module /var/task/backend/node_modules/@react-pdf/renderer/lib/react-pdf.js from /var/task/backend/services/documentGenerator/index.js not supported.Instead change the require of react-pdf.js in /var/task/backend/services/documentGenerator/index.js to a dynamic import() which is available in all CommonJS modules.    at /opt/rust/nodejs.js:2:13531    at Module.dn (/opt/rust/nodejs.js:2:13909)    at Ye.e.<computed>.Je._load (/opt/rust/nodejs.js:2:13501)    at TracingChannel.traceSync (node:diagnostics_channel:328:14)",prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955945,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/courses Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:45:55,1767573955951,progresslms-backend.vercel.app/api/v1/courses,OPTIONS,,204,wrp6p-1767573955798-829c87e45481,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend-1vbhqvo8f-alis-projects-ae84a621.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/courses [32m204[0m 0.868 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
